system_id,record_type,source_filename,source_parent,source_exists_at_audit,size_bytes_at_audit,release_replicas,replicas_n,length_per_replica_ns,total_sampling_ns,record_scope
Gi_6LFO,topology,gpcr_g_ligand.prmtop,6LFO,True,7030766,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_6LML,production_trajectory,traj1.nc,6LML,True,2113000828,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_6LML,topology,now.prmtop,6LML,True,27725269,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_6OSA,production_trajectory,prod2_now.nc,6OSA,True,24260201056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_6OSA,topology,gpcr_g_ligand.prmtop,6OSA,True,6611399,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_6PT0,production_trajectory,prod2_now.nc,6PT0,True,22782761056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_6PT0,topology,gpcr_g_ligand.prmtop,6PT0,True,6578915,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_6WWZ,production_trajectory,prod2_now.nc,6WWZ,True,23440481056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_6WWZ,topology,gpcr_g_ligand.prmtop,6WWZ,True,7029226,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7CMV,production_trajectory,prod2_now.nc,7CMV,True,23398361056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7CMV,topology,gpcr_g_ligand.prmtop,7CMV,True,6855333,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7D77,production_trajectory,traj1.nc,7D77,True,1904680828,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7D77,topology,now.prmtop,7D77,True,25642980,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7E2X,production_trajectory,prod2_now.nc,7E2X,True,23225561056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7E2X,topology,gpcr_g_ligand.prmtop,7E2X,True,6828755,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7E32,production_trajectory,prod2_now.nc,7E32,True,24511121056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7E32,topology,gpcr_g_ligand.prmtop,7E32,True,6637073,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7E33,production_trajectory,prod2_now.nc,7E33,True,25055081056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7E33,topology,gpcr_g_ligand.prmtop,7E33,True,6764376,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7EJX,production_trajectory,prod2_now.nc,7EJX,True,23143481056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7EJX,topology,gpcr_g_ligand.prmtop,7EJX,True,6475690,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7EW1,production_trajectory,prod2_now.nc,7EW1,True,22842881056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7EW1,topology,gpcr_g_ligand.prmtop,7EW1,True,6565087,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7EW4,production_trajectory,prod2_now.nc,7EW4,True,22750361056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7EW4,topology,gpcr_g_ligand.prmtop,7EW4,True,6596020,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7EXD,production_trajectory,prod2_now.nc,7EXD,True,24449921056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7EXD,topology,gpcr_g_ligand.prmtop,7EXD,True,6897981,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7EZH,production_trajectory,prod2_now.nc,7EZH,True,24793361056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7EZH,topology,gpcr_g_ligand.prmtop,7EZH,True,6793975,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7F1Q,production_trajectory,prod2_now.nc,7F1Q,True,23316641056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7F1Q,topology,gpcr_g_ligand.prmtop,7F1Q,True,6594954,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7F8V,production_trajectory,prod2_now.nc,7F8V,True,24615161056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7F8V,topology,gpcr_g_ligand.prmtop,7F8V,True,6384850,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7NA7,production_trajectory,prod2_now.nc,7NA7,True,22859081056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7NA7,topology,gpcr_g_ligand.prmtop,7NA7,True,6680425,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7QVM,production_trajectory,prod2_now.nc,7QVM,True,22998761056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7QVM,topology,gpcr_g_ligand.prmtop,7QVM,True,6484843,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7SQO,production_trajectory,prod2_now.nc,7SQO,True,23065001056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7SQO,topology,gpcr_g_ligand.prmtop,7SQO,True,6594321,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7T10,production_trajectory,prod2_now.nc,7T10,True,24452081056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7T10,topology,gpcr_g_ligand.prmtop,7T10,True,6413574,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7T96,production_trajectory,prod2_now.nc,7T96,True,32693921056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7T96,topology,gpcr_g_ligand.prmtop,7T96,True,7267096,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7TS0,production_trajectory,traj1.nc,7TS0,True,2250160828,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7TS0,topology,now.prmtop,7TS0,True,30189319,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7TUZ,production_trajectory,prod2_now.nc,7TUZ,True,22892201056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7TUZ,topology,gpcr_g_ligand.prmtop,7TUZ,True,6657200,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7VDL,production_trajectory,prod2_now.nc,7VDL,True,22652801056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7VDL,topology,gpcr_g_ligand.prmtop,7VDL,True,6156709,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7VGZ,production_trajectory,prod2_now.nc,7VGZ,True,22755041056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7VGZ,topology,gpcr_g_ligand.prmtop,7VGZ,True,6537845,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7VH0,production_trajectory,prod2_now.nc,7VH0,True,22496921056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7VH0,topology,gpcr_g_ligand.prmtop,7VH0,True,6512565,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7VIF,production_trajectory,prod2_now.nc,7VIF,True,22970681056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7VIF,topology,gpcr_g_ligand.prmtop,7VIF,True,6627237,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7VKT,production_trajectory,prod2_now.nc,7VKT,True,22890401056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7VKT,topology,gpcr_g_ligand.prmtop,7VKT,True,6435747,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7VL9,production_trajectory,prod2_now.nc,7VL9,True,24289001056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7VL9,topology,gpcr_g_ligand.prmtop,7VL9,True,6927816,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7W0N,production_trajectory,prod2_now.nc,7W0N,True,23015321056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7W0N,topology,gpcr_g_ligand.prmtop,7W0N,True,6530218,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7W6P,production_trajectory,prod2_now.nc,7W6P,True,26814401056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7W6P,topology,gpcr_g_ligand.prmtop,7W6P,True,7008407,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7WQ3,production_trajectory,prod2_now.nc,7WQ3,True,22874561056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7WQ3,topology,gpcr_g_ligand.prmtop,7WQ3,True,6699092,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7WU9,production_trajectory,prod2_now.nc,7WU9,True,22979321056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7WU9,topology,gpcr_g_ligand.prmtop,7WU9,True,6538953,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7WV9,production_trajectory,prod2_now.nc,7WV9,True,23031521056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7WV9,topology,gpcr_g_ligand.prmtop,7WV9,True,6573308,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7WVU,production_trajectory,prod2_now.nc,7WVU,True,22743881056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7WVU,topology,gpcr_g_ligand.prmtop,7WVU,True,6490088,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7WVX,production_trajectory,prod2_now.nc,7WVX,True,22959161056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7WVX,topology,gpcr_g_ligand.prmtop,7WVX,True,6482408,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7X5H,production_trajectory,prod2_now.nc,7X5H,True,22903721056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7X5H,topology,gpcr_g_ligand.prmtop,7X5H,True,6458255,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7X9A,production_trajectory,prod2_now.nc,7X9A,True,22991201056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7X9A,topology,gpcr_g_ligand.prmtop,7X9A,True,6759789,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7X9C,production_trajectory,prod2_now.nc,7X9C,True,24930881056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7X9C,topology,gpcr_g_ligand.prmtop,7X9C,True,6911762,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7X9Y,production_trajectory,prod2_now.nc,7X9Y,True,22453001056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7X9Y,topology,gpcr_g_ligand.prmtop,7X9Y,True,6504456,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7XA3,production_trajectory,prod2_now.nc,7XA3,True,23380721056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7XA3,topology,gpcr_g_ligand.prmtop,7XA3,True,7090936,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7XBX,production_trajectory,prod2_now.nc,7XBX,True,22157801056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7XBX,topology,gpcr_g_ligand.prmtop,7XBX,True,6044277,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7XK2,production_trajectory,prod2_now.nc,7XK2,True,22772681056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7XK2,topology,gpcr_g_ligand.prmtop,7XK2,True,6729939,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7XK8,production_trajectory,prod2_now.nc,7XK8,True,22928201056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7XK8,topology,gpcr_g_ligand.prmtop,7XK8,True,6952770,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7XMS,production_trajectory,prod2_now.nc,7XMS,True,22916681056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7XMS,topology,gpcr_g_ligand.prmtop,7XMS,True,6185501,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7XTA,production_trajectory,prod2_now.nc,7XTA,True,23992721056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7XTA,topology,gpcr_g_ligand.prmtop,7XTA,True,6588449,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7XXI,production_trajectory,prod2_now.nc,7XXI,True,22911281056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7XXI,topology,gpcr_g_ligand.prmtop,7XXI,True,6728798,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7Y12,production_trajectory,prod2_now.nc,7Y12,True,22511681056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7Y12,topology,gpcr_g_ligand.prmtop,7Y12,True,6225235,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7Y89,production_trajectory,prod2_now.nc,7Y89,True,22580801056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7Y89,topology,gpcr_g_ligand.prmtop,7Y89,True,6234485,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7YK6,production_trajectory,prod1_now.trr,7YK6,True,14925172368,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7YK6,topology,now.tpr,7YK6,True,16720216,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7YK7,production_trajectory,prod2_now.nc,7YK7,True,22708241056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7YK7,topology,gpcr_g_ligand.prmtop,7YK7,True,6369035,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7YKD,production_trajectory,prod2_now.nc,7YKD,True,23558921056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7YKD,topology,gpcr_g_ligand.prmtop,7YKD,True,6444174,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7YON,production_trajectory,prod2_now.nc,7YON,True,25454681056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7YON,topology,gpcr_g_ligand.prmtop,7YON,True,6761838,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7YU8,production_trajectory,prod2_now.nc,7YU8,True,23148521056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_7YU8,topology,gpcr_g_ligand.prmtop,7YU8,True,6468490,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8DZQ,production_trajectory,prod2_now.nc,8DZQ,True,22905161056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8DZQ,topology,gpcr_g_ligand.prmtop,8DZQ,True,6492167,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8EFO,production_trajectory,prod2_now.nc,8EFO,True,22990841056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8EFO,topology,gpcr_g_ligand.prmtop,8EFO,True,6415690,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8F7S,production_trajectory,prod2_now.nc,8F7S,True,22915961056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8F7S,topology,gpcr_g_ligand.prmtop,8F7S,True,6494785,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8HK2,production_trajectory,prod2_now.nc,8HK2,True,25876601056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8HK2,topology,gpcr_g_ligand.prmtop,8HK2,True,7729186,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8HK5,production_trajectory,prod2_now.nc,8HK5,True,23258321056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8HK5,topology,gpcr_g_ligand.prmtop,8HK5,True,6756781,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8HQM,production_trajectory,prod2_now.nc,8HQM,True,22369121056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8HQM,topology,gpcr_g_ligand.prmtop,8HQM,True,6249432,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8HS3,production_trajectory,prod2_now.nc,8HS3,True,23806601056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8HS3,topology,gpcr_g_ligand.prmtop,8HS3,True,6241222,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8IC0,production_trajectory,prod2_now.nc,8IC0,True,23415641056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8IC0,topology,gpcr_g_ligand.prmtop,8IC0,True,6921056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8ID9,production_trajectory,prod2_now.nc,8ID9,True,23146721056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8ID9,topology,gpcr_g_ligand.prmtop,8ID9,True,6661736,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8IHJ,production_trajectory,prod2_now.nc,8IHJ,True,22901921056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8IHJ,topology,gpcr_g_ligand.prmtop,8IHJ,True,6619590,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8IRU,production_trajectory,prod2_now.nc,8IRU,True,32315561056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8IRU,topology,gpcr_g_ligand.prmtop,8IRU,True,6908114,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8IU2,production_trajectory,prod2_now.nc,8IU2,True,22938281056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8IU2,topology,gpcr_g_ligand.prmtop,8IU2,True,6602758,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8IY5,production_trajectory,prod2_now.nc,8IY5,True,23057801056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8IY5,topology,gpcr_g_ligand.prmtop,8IY5,True,6662276,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8J18,production_trajectory,prod2_now.nc,8J18,True,26325881056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8J18,topology,gpcr_g_ligand.prmtop,8J18,True,6950410,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8J21,production_trajectory,prod2_now.nc,8J21,True,24536321056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8J21,topology,gpcr_g_ligand.prmtop,8J21,True,6456966,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8J6D,production_trajectory,prod2_now.nc,8J6D,True,50781761056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8J6D,topology,gpcr_g_ligand.prmtop,8J6D,True,7386666,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8JZZ,production_trajectory,prod2_now.nc,8JZZ,True,22992641056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8JZZ,topology,gpcr_g_ligand.prmtop,8JZZ,True,6383510,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8K3Z,production_trajectory,prod2_now.nc,8K3Z,True,24753041056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8K3Z,topology,gpcr_g_ligand.prmtop,8K3Z,True,6828914,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8K6O,production_trajectory,prod2_now.nc,8K6O,True,23838641056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8K6O,topology,gpcr_g_ligand.prmtop,8K6O,True,6836930,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8KFX,production_trajectory,prod2_now.nc,8KFX,True,22659281056,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
Gi_8KFX,topology,gpcr_g_ligand.prmtop,8KFX,True,6588274,rep1|rep2|rep3,3,500.0,1500.0,source-inventory evidence; not a deposited file-level manifest
